,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,KitchenQual,Functional,PavedDrive,SaleType,SaleCondition
1046,60.0,80.0,14000.0,7.0,5.0,1996.0,1997.0,0.0,1201.0,0.0,105.0,1306.0,1306.0,954.0,0.0,2260.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,1996.0,2.0,533.0,296.0,44.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,Wd Sdng,TA,TA,Slab,GasA,Ex,Y,TA,Min2,Y,WD,Normal
1047,20.0,67.0,16285.0,7.0,5.0,2001.0,2002.0,0.0,0.0,0.0,1413.0,1413.0,1430.0,0.0,0.0,1430.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,2001.0,2.0,605.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,Hip,CompShg,CemntBd,CmentBd,Gd,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,New,Partial
1048,30.0,63.0,13907.0,5.0,6.0,1940.0,1969.0,0.0,290.0,0.0,706.0,996.0,996.0,0.0,0.0,996.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1978.1405405405405,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,GasA,Ex,Y,TA,Typ,Y,WD,Normal
1049,20.0,75.0,8250.0,6.0,7.0,1964.0,1964.0,260.0,787.0,0.0,305.0,1092.0,1092.0,0.0,0.0,1092.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1964.0,2.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,TA,Fa,Slab,GasA,TA,Y,TA,Min1,Y,WD,Normal
1050,160.0,35.0,4017.0,7.0,5.0,2006.0,2007.0,0.0,0.0,0.0,625.0,625.0,625.0,625.0,0.0,1250.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,2006.0,2.0,625.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,RL,Pave,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Ex,Y,Gd,Typ,Y,WD,Abnorml
1051,60.0,65.0,9313.0,7.0,5.0,2004.0,2004.0,0.0,0.0,0.0,864.0,864.0,864.0,864.0,0.0,1728.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,2004.0,2.0,572.0,187.0,56.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,New,Partial
1052,20.0,88.0,7990.0,5.0,6.0,1975.0,1975.0,0.0,0.0,0.0,924.0,924.0,924.0,0.0,0.0,924.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1981.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,New,Partial
1053,120.0,55.0,7892.0,6.0,5.0,1993.0,1993.0,0.0,300.0,0.0,899.0,1199.0,1199.0,0.0,0.0,1199.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,1993.0,2.0,530.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
1054,20.0,69.61401673640168,8978.0,5.0,5.0,1968.0,1968.0,0.0,0.0,0.0,948.0,948.0,948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1968.0,1.0,300.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,Ex,Y,TA,Min2,Y,WD,Normal
1055,20.0,70.0,9100.0,5.0,6.0,1965.0,1965.0,0.0,338.0,466.0,121.0,925.0,925.0,0.0,0.0,925.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,1965.0,1.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
1056,30.0,85.0,10625.0,5.0,5.0,1920.0,1950.0,0.0,108.0,0.0,350.0,458.0,835.0,0.0,0.0,835.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1920.0,1.0,366.0,0.0,0.0,77.0,0.0,0.0,0.0,400.0,5.0,2010.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,COD,Abnorml
1057,60.0,102.0,11143.0,8.0,5.0,2004.0,2005.0,0.0,0.0,0.0,1580.0,1580.0,1580.0,886.0,0.0,2466.0,0.0,0.0,3.0,0.0,4.0,1.0,8.0,1.0,2004.0,2.0,610.0,159.0,214.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
1058,60.0,88.0,14200.0,7.0,6.0,1966.0,1966.0,309.0,445.0,0.0,479.0,924.0,1216.0,941.0,0.0,2157.0,0.0,0.0,2.0,1.0,4.0,1.0,8.0,2.0,1966.0,2.0,487.0,105.0,66.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,RL,Pave,IR2,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
1059,120.0,44.0,4224.0,5.0,7.0,1976.0,1976.0,0.0,840.0,0.0,200.0,1040.0,1060.0,0.0,0.0,1060.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1976.0,2.0,572.0,100.0,110.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Ex,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,WD,Normal
1060,20.0,69.61401673640168,11400.0,10.0,5.0,2001.0,2002.0,705.0,1282.0,0.0,1351.0,2633.0,2633.0,0.0,0.0,2633.0,1.0,0.0,2.0,1.0,2.0,1.0,8.0,2.0,2001.0,3.0,804.0,314.0,140.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,RL,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
1061,45.0,58.0,6380.0,5.0,6.0,1922.0,1950.0,0.0,0.0,0.0,993.0,993.0,1048.0,0.0,0.0,1048.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1922.0,1.0,280.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,8.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
1062,60.0,69.61401673640168,8121.0,6.0,5.0,2000.0,2000.0,0.0,0.0,0.0,953.0,953.0,953.0,711.0,0.0,1664.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2000.0,2.0,460.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,C (all),Grvl,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Fa,TA,CBlock,GasA,TA,Y,TA,Typ,Y,ConLD,Normal
1063,45.0,60.0,9000.0,6.0,3.0,1928.0,1950.0,0.0,0.0,0.0,784.0,784.0,784.0,0.0,0.0,784.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1950.0,2.0,360.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,10.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,GasA,TA,N,TA,Min2,Y,WD,Normal
1064,20.0,75.0,10125.0,6.0,6.0,1977.0,1977.0,0.0,641.0,279.0,276.0,1196.0,1279.0,0.0,0.0,1279.0,0.0,1.0,2.0,0.0,3.0,1.0,6.0,2.0,1980.0,2.0,473.0,238.0,83.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,Gd,BrkTil,GasA,Gd,Y,Gd,Typ,Y,WD,Normal
1065,20.0,69.61401673640168,17140.0,4.0,6.0,1956.0,1956.0,0.0,1059.0,0.0,75.0,1134.0,1229.0,0.0,0.0,1229.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1956.0,1.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Normal
1066,20.0,78.0,7800.0,5.0,6.0,1954.0,1954.0,200.0,540.0,0.0,728.0,1268.0,1268.0,0.0,0.0,1268.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,1.0,1954.0,1.0,244.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,RL,Pave,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
1067,20.0,95.0,11639.0,7.0,5.0,2007.0,2008.0,103.48106712564544,0.0,0.0,1428.0,1428.0,1428.0,0.0,0.0,1428.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,2007.0,2.0,480.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Gd,Y,TA,Typ,Y,WD,Normal
1068,80.0,72.0,7200.0,6.0,6.0,1976.0,1976.0,255.0,631.0,0.0,410.0,1041.0,1125.0,0.0,0.0,1125.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1977.0,1.0,352.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
1069,20.0,69.61401673640168,11425.0,5.0,6.0,1954.0,1954.0,0.0,486.0,0.0,522.0,1008.0,1008.0,0.0,0.0,1008.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,1954.0,1.0,275.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,7.0,2006.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,GasA,Gd,Y,TA,Maj1,Y,WD,Normal
1070,20.0,61.0,10226.0,8.0,5.0,2008.0,2008.0,270.0,0.0,0.0,1622.0,1622.0,1630.0,0.0,0.0,1630.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,2008.0,3.0,860.0,172.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,TA,Y,Gd,Typ,Y,WD,Normal
1071,60.0,64.0,8791.0,6.0,5.0,2003.0,2003.0,0.0,503.0,0.0,361.0,864.0,864.0,864.0,0.0,1728.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,2003.0,2.0,673.0,216.0,56.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
1072,20.0,55.0,8250.0,5.0,5.0,1968.0,1968.0,0.0,250.0,492.0,210.0,952.0,1211.0,0.0,0.0,1211.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1968.0,1.0,322.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Normal
1073,20.0,70.0,7560.0,5.0,5.0,1959.0,1959.0,0.0,369.0,0.0,671.0,1040.0,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1959.0,1.0,286.0,140.0,0.0,252.0,0.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Fa,Y,TA,Typ,P,WD,Normal
1074,20.0,69.61401673640168,16669.0,8.0,6.0,1981.0,1981.0,653.0,0.0,0.0,1686.0,1686.0,1707.0,0.0,0.0,1707.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,1.0,1981.0,2.0,511.0,574.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,RL,Pave,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,Plywood,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
1075,60.0,63.0,9084.0,7.0,5.0,1998.0,1998.0,0.0,0.0,0.0,935.0,935.0,955.0,677.0,0.0,1632.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1998.0,2.0,462.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
1076,20.0,69.61401673640168,11341.0,5.0,6.0,1957.0,1996.0,180.0,1302.0,0.0,90.0,1392.0,1392.0,0.0,0.0,1392.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,1957.0,2.0,528.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,2010.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,CWD,Normal
1077,20.0,79.0,10634.0,5.0,6.0,1953.0,1953.0,0.0,428.0,180.0,0.0,608.0,1319.0,0.0,0.0,1319.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1953.0,1.0,270.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,Gd,Y,Gd,Min1,Y,WD,Normal
1078,60.0,149.0,12589.0,6.0,5.0,2005.0,2005.0,0.0,0.0,0.0,742.0,742.0,742.0,742.0,0.0,1484.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2005.0,2.0,390.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,Plywood,TA,TA,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Abnorml
1079,20.0,69.0,9920.0,5.0,6.0,1969.0,1969.0,0.0,523.0,0.0,448.0,971.0,971.0,0.0,0.0,971.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,1969.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
1080,80.0,69.61401673640168,11333.0,6.0,5.0,1976.0,1976.0,0.0,539.0,0.0,490.0,1029.0,1062.0,0.0,0.0,1062.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,1976.0,2.0,539.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,GasA,Gd,Y,TA,Typ,Y,WD,Normal
1081,90.0,35.0,9400.0,6.0,5.0,1975.0,1975.0,250.0,945.0,0.0,0.0,945.0,980.0,0.0,0.0,980.0,0.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,1978.1405405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,CBlock,GasA,Ex,Y,Gd,Typ,Y,COD,Abnorml
1082,120.0,69.61401673640168,3136.0,7.0,5.0,2003.0,2003.0,163.0,0.0,0.0,1405.0,1405.0,1405.0,0.0,0.0,1405.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2003.0,2.0,478.0,148.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,Fa,Y,TA,Typ,Y,WD,Normal
1083,60.0,58.0,10852.0,6.0,5.0,2000.0,2000.0,0.0,786.0,0.0,173.0,959.0,959.0,712.0,0.0,1671.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2000.0,2.0,472.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
1084,20.0,78.0,10140.0,5.0,6.0,1975.0,1975.0,0.0,788.0,0.0,268.0,1056.0,1074.0,0.0,0.0,1074.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1975.0,2.0,495.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
1085,60.0,69.61401673640168,14762.0,5.0,6.0,1948.0,1950.0,0.0,0.0,0.0,0.0,0.0,1547.0,720.0,53.0,2320.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,1979.0,2.0,672.0,120.0,144.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,RL,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,GasA,Gd,Y,TA,Typ,Y,WD,Normal
1086,120.0,55.0,7892.0,6.0,5.0,1979.0,1979.0,0.0,0.0,0.0,918.0,918.0,918.0,0.0,0.0,918.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,1979.0,1.0,264.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
1087,20.0,90.0,10768.0,5.0,8.0,1976.0,2004.0,0.0,1157.0,0.0,280.0,1437.0,1437.0,0.0,0.0,1437.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1976.0,2.0,528.0,0.0,21.0,0.0,0.0,180.0,0.0,0.0,7.0,2007.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
1088,120.0,53.0,4043.0,6.0,5.0,1977.0,1977.0,0.0,360.0,0.0,709.0,1069.0,1069.0,0.0,0.0,1069.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,1977.0,2.0,440.0,0.0,55.0,0.0,0.0,165.0,0.0,0.0,7.0,2010.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
1089,60.0,78.0,11700.0,6.0,6.0,1968.0,1968.0,0.0,298.0,0.0,429.0,727.0,829.0,727.0,0.0,1556.0,0.0,0.0,1.0,1.0,4.0,1.0,8.0,0.0,1968.0,2.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Maj1,Y,WD,Normal
1090,60.0,80.0,11316.0,7.0,5.0,2002.0,2003.0,44.0,624.0,0.0,193.0,817.0,824.0,1070.0,0.0,1894.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,2002.0,2.0,510.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
1091,20.0,110.0,14226.0,8.0,5.0,2006.0,2006.0,375.0,0.0,0.0,1935.0,1935.0,1973.0,0.0,0.0,1973.0,0.0,0.0,2.0,0.0,3.0,1.0,9.0,1.0,2006.0,3.0,895.0,315.0,45.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,BrkFace,BrkFace,TA,TA,Slab,Wall,Fa,N,TA,Typ,Y,WD,Normal
1092,80.0,96.0,11275.0,7.0,7.0,1967.0,2007.0,300.0,0.0,0.0,710.0,710.0,1898.0,1080.0,0.0,2978.0,0.0,0.0,2.0,1.0,5.0,1.0,11.0,1.0,1961.0,2.0,564.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
1093,120.0,69.61401673640168,4438.0,6.0,5.0,2004.0,2004.0,205.0,662.0,0.0,186.0,848.0,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2004.0,2.0,420.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,GasA,Fa,Y,TA,Typ,Y,WD,Normal
1094,80.0,69.61401673640168,8530.0,7.0,5.0,1995.0,1996.0,22.0,0.0,0.0,384.0,384.0,804.0,670.0,0.0,1474.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1995.0,2.0,400.0,120.0,72.0,0.0,0.0,0.0,0.0,700.0,5.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Gd,Y,Gd,Typ,Y,WD,Normal
1095,20.0,80.0,9250.0,5.0,7.0,1954.0,2005.0,0.0,480.0,468.0,108.0,1056.0,1056.0,0.0,0.0,1056.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,0.0,1954.0,1.0,260.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Normal
